"Custom Fields:","Custom Fields:"
"Custom Grid Size","Custom Grid Size"
"Custom JavaScript","Custom JavaScript"
"Custom Navigations","Custom Navigations"
"Custom Navigations:","Custom Navigations:"
"Custom Templates","Custom Templates"
"Customize, Build & Implement","Customize, Build & Implement"
"Data could not be fetched for selected Slider","Data could not be fetched for selected Slider"
"Database structure creation/update done","Database structure creation/update done"
Date,Date
"Date created","Date created"
Deactivate,Deactivate
"Debug Mode","Debug Mode"
"Decrease/Increase height of Slider. Can be used with px and %. Positive/Negative values allowed. Example: 40px or 10%","Decrease/Increase height of Slider. Can be used with px and %. Positive/Negative values allowed. Example: 40px or 10%"
Default,Default
"Default 3D Depth","Default 3D Depth"
"Default Animations can\'t be renamed","Default Animations can\'t be renamed"
"Default Height","Default Height"
"Default Ken/Burn setting by creating a new slide.","Default Ken/Burn setting by creating a new slide."
"Default Layer Selection on Frontend enabled or disabled","Default Layer Selection on Frontend enabled or disabled"
"Default Navigations","Default Navigations"
"Default Setting","Default Setting"
"Default Settings for Advanced Responsive Grid Sizes:","Default Settings for Advanced Responsive Grid Sizes:"
"Default Settings for Layer","Default Settings for Layer"
"Default Slide Duration","Default Slide Duration"
"Default Slider","Default Slider"
"Default Templates","Default Templates"
"Default Value:","Default Value:"
"Default animations can\'t be changed","Default animations can\'t be changed"
"Default animations can\'t be deleted","Default animations can\'t be deleted"
"Default background position by creating a new slide.","Default background position by creating a new slide."
"Default background repeat by creating a new slide.","Default background repeat by creating a new slide."
"Default background size by creating a new slide.","Default background size by creating a new slide."
"Default particle size<br><br>","Default particle size<br><br>"
"Default transition by creating a new slide.","Default transition by creating a new slide."
"Default transition duration by creating a new slide.","Default transition duration by creating a new slide."
Defaults,Defaults
"Define a description here to show at the navigation if enabled in Slider Settings","Define a description here to show at the navigation if enabled in Slider Settings"
"Define the default Grid Sizes for devices: Desktop, Tablet and Mobile","Define the default Grid Sizes for devices: Desktop, Tablet and Mobile"
"Defines how many fingers are needed minimum for swiping","Defines how many fingers are needed minimum for swiping"
"Defines on what event type the parallax should react to","Defines on what event type the parallax should react to"
"Defines the Strength of the 3D Rotation on the Background and Layer Groups.  The Higher the Value the stronger the effect.  All other Depth will offset this default value !","Defines the Strength of the 3D Rotation on the Background and Layer Groups.  The Higher the Value the stronger the effect.  All other Depth will offset this default value !"
"Defines the sensibility of gestures. Smaller values mean a higher sensibility","Defines the sensibility of gestures. Smaller values mean a higher sensibility"
"Defines the strength of the effect. The higher the value, the stronger the effect. In 3D World the smaller Value comes to the front, and the Higher Value goes to the Background. Set for BG in 3D World the highest value always. Elements with higher z-index should get smaller values to make the effect perfect.","Defines the strength of the effect. The higher the value, the stronger the effect. In 3D World the smaller Value comes to the front, and the Higher Value goes to the Background. Set for BG in 3D World the highest value always. Elements with higher z-index should get smaller values to make the effect perfect."
Delay,Delay
"Delay (ms)","Delay (ms)"
"Delay before the opening begins<br><br>","Delay before the opening begins<br><br>"
"Delay before the overlay animation begins<br><br>","Delay before the overlay animation begins<br><br>"
Delete,Delete
"Delete All Layers","Delete All Layers"
"Delete Layer","Delete Layer"
"Delete Layer?","Delete Layer?"
"Delete Preset","Delete Preset"
"Delete Slider","Delete Slider"
"Delete this Navigation Preset?","Delete this Navigation Preset?"
"Delete this Navigation?","Delete this Navigation?"
"Delete this Placeholder?","Delete this Placeholder?"
"Delete this caption? This may affect other Slider","Delete this caption? This may affect other Slider"
"Delete this slide?","Delete this slide?"
"Deletion Delay","Deletion Delay"
"Deletion Delay: time before the current line begins to erase itself (in milliseconds)","Deletion Delay: time before the current line begins to erase itself (in milliseconds)"
"Deletion Speed","Deletion Speed"
"Depth 1","Depth 1"
"Depth 10","Depth 10"
"Depth 11","Depth 11"
"Depth 12","Depth 12"
"Depth 13","Depth 13"
"Depth 14","Depth 14"
"Depth 15","Depth 15"
"Depth 2","Depth 2"
"Depth 3","Depth 3"
"Depth 4","Depth 4"
"Depth 5","Depth 5"
"Depth 6","Depth 6"
"Depth 7","Depth 7"
"Depth 8","Depth 8"
"Depth 9","Depth 9"
"Deregister Domain","Deregister Domain"
"Deregister the code","Deregister the code"
Descending,Descending
Description,Description
"Description of Slider:","Description of Slider:"
Desktop,Desktop
"Desktop Grid Width","Desktop Grid Width"
"Desktop Large","Desktop Large"
"Desktop Movement Speed in seconds","Desktop Movement Speed in seconds"
"Desktop Speed","Desktop Speed"
"Desktop Speed in seconds","Desktop Speed in seconds"
"Direct help from our qualified support team","Direct help from our qualified support team"
Direction,Direction
"Direction of the Bullets. Vertical or Horizontal.","Direction of the Bullets. Vertical or Horizontal."
"Direction of the Tabs. Vertical or Horizontal.","Direction of the Tabs. Vertical or Horizontal."
"Direction of the Thumbnails. Vertical or Horizontal.","Direction of the Thumbnails. Vertical or Horizontal."
Direction:,Direction:
Disable,Disable
"Disable Blur/Focus behavior","Disable Blur/Focus behavior"
"Disable Fade Out Effect On Mobile Devices","Disable Fade Out Effect On Mobile Devices"
"Disable Force FullWidth","Disable Force FullWidth"
"Disable KenBurn On Mobile","Disable KenBurn On Mobile"
"Disable Slider on Mobile","Disable Slider on Mobile"
"Disable Video and Show<br>only Poster on Mobile:","Disable Video and Show<br>only Poster on Mobile:"
"Disable on Mobile","Disable on Mobile"
"Disable on Mobile:","Disable on Mobile:"
"Disable the FilmStrip Add-On by default on mobile devices.<br><br>","Disable the FilmStrip Add-On by default on mobile devices.<br><br>"
"Disable the FullWidth Force function, and allow to float the Fullheight slider horizontal.","Disable the FullWidth Force function, and allow to float the Fullheight slider horizontal."
"Disable the Particles on Mobile Devices (recommended for performance considerations)<br><br>","Disable the Particles on Mobile Devices (recommended for performance considerations)<br><br>"
"Disable the Polyfold Effect on Mobile Devices<br><br>","Disable the Polyfold Effect on Mobile Devices<br><br>"
Disabled,Disabled
"Disables the Slider and load an alternative image instead","Disables the Slider and load an alternative image instead"
"Display Mode","Display Mode"
"Display Mode Block / Inline-Block).  ","Display Mode Block / Inline-Block).  "
"Display a certain photoset from a user","Display a certain photoset from a user"
"Display a channel\'s videos","Display a channel\'s videos"
"Display a gallery","Display a gallery"
"Display a group\'s photos","Display a group\'s photos"
"Display a group\'s videos","Display a group\'s videos"
"Display a playlist","Display a playlist"
"Display a user\'s public photos","Display a user\'s public photos"
"Display an album","Display an album"
"Display the channel´s videos","Display the channel´s videos"
"Display the user\'s videos","Display the user\'s videos"
"Display this number of photos","Display this number of photos"
"Display this number of posts","Display this number of posts"
"Display this number of tweets","Display this number of tweets"
"Display this number of videos","Display this number of videos"
Distance,Distance
"Do It!","Do It!"
"Do you really want to delete","Do you really want to delete"
"Do you really want to delete all the layers?","Do you really want to delete all the layers?"
"Dont have a license yet? Purchase a license on CodeCanyon","Dont have a license yet? Purchase a license on CodeCanyon"
"Dotted Overlay Size","Dotted Overlay Size"
"Dotted Overlay:","Dotted Overlay:"
"Download/Install takes longer than usual, please wait","Download/Install takes longer than usual, please wait"
"Draft Page could not be created.","Draft Page could not be created."
"Draft Page created. Popup will open","Draft Page created. Popup will open"
"Drag Block Vertical","Drag Block Vertical"
"Drag Speed","Drag Speed"
"Drag Speed:","Drag Speed:"
DragMe,DragMe
Draw,Draw
"Draw Edges from","Draw Edges from"
"Draw From Bottom","Draw From Bottom"
"Draw From Left","Draw From Left"
"Draw From Right","Draw From Right"
"Draw From Top","Draw From Top"
"Draw lines when particles are within this distance of one another.<br><br>A number between 50-250 is recommended.<br><br>","Draw lines when particles are within this distance of one another.<br><br>A number between 50-250 is recommended.<br><br>"
"Draw on-scroll","Draw on-scroll"
"Draw the Edges","Draw the Edges"
"Draw the edges as the slider is scrolled into and out of view.<br><br>","Draw the edges as the slider is scrolled into and out of view.<br><br>"
"Draw the edges in the opposite direction<br><br>","Draw the edges in the opposite direction<br><br>"
"Draw"" Layers","Draw"" Layers"
"Draw/Write Hand","Draw/Write Hand"
"Draw/Write Hand Defaults","Draw/Write Hand Defaults"
"Drawing Range","Drawing Range"
"Drifting Snow","Drifting Snow"
"Drifting Snow/Windy","Drifting Snow/Windy"
Drizzle,Drizzle
"Drizzle Early","Drizzle Early"
"Drizzle Late","Drizzle Late"
Drizzle/Fog,Drizzle/Fog
Drizzle/Wind,Drizzle/Wind
Drizzle/Windy,Drizzle/Windy
"DuotoneFilters Add-On","DuotoneFilters Add-On"
Duplicate,Duplicate
"Duplicate Layer","Duplicate Layer"
Duration,Duration
"Duration (in ms):","Duration (in ms):"
"Dynamic Styles","Dynamic Styles"
"Dynamic Values","Dynamic Values"
"Dynamically Registered Google Fonts","Dynamically Registered Google Fonts"
"Dynamically adjust the Polyfold Height as the slider is resized.<br><br>","Dynamically adjust the Polyfold Height as the slider is resized.<br><br>"
Easing,Easing
"Easing In:","Easing In:"
"Easing Out:","Easing Out:"
"Easing Speed","Easing Speed"
Easing:,Easing:
Edit,Edit
"Edit Depricated Global Styles","Edit Depricated Global Styles"
"Edit Hover","Edit Hover"
"Edit Idle","Edit Idle"
"Edit Layer End","Edit Layer End"
"Edit Layer Start","Edit Layer Start"
"Edit Slider","Edit Slider"
"Edit Slides","Edit Slides"
Edit:,Edit:
"Editable via Option Fields, Saved in the Class:","Editable via Option Fields, Saved in the Class:"
Editing,Editing
"Effect Directions","Effect Directions"
"Effect Factor BG","Effect Factor BG"
"Effect Factor Layers","Effect Factor Layers"
"Effect Levels:","Effect Levels:"
"Effects enabled on Slide BG","Effects enabled on Slide BG"
"Effects on Elements:","Effects on Elements:"
"Effects on Layers with Parallax Effect","Effects on Layers with Parallax Effect"
"Effects on Layers without Parallax Effect","Effects on Layers without Parallax Effect"
"Effects on Static Layers with Parallax Effect","Effects on Static Layers with Parallax Effect"
"Effects on Static Layers without Parallax Effect","Effects on Static Layers without Parallax Effect"
"Either the shortcut URL of the channel","Either the shortcut URL of the channel"
"Either the shortcut URL or ID of the group","Either the shortcut URL or ID of the group"
"Either the shortcut URL or ID of the user","Either the shortcut URL or ID of the user"
